X,Y,Store_Name,Address,Address_Line__2,City,State,Zip5,County,Longitude,Latitude,ObjectId
-79.914513,40.433201,The Blue Slide Market,2333 Beechwood Blvd,,Pittsburgh,PA,15217,ALLEGHENY,-79.914513,40.433201,143828
-79.972733,40.460068,Many More Asian Market,3050 Smallman St,,Pittsburgh,PA,15201,ALLEGHENY,-79.972733,40.460068,144254
-79.947609,40.483944,Lawrenceville Shop N Save,450 56th St,,Pittsburgh,PA,15201,ALLEGHENY,-79.947609,40.483944,144270
-79.968307,40.461845,Family Dollar Store 11119,3300 Penn Ave,,Pittsburgh,PA,15201,ALLEGHENY,-79.968307,40.461845,144272
-80.192604,40.521252,Uni Mart,101 Fern Hollow Rd,,Coraopolis,PA,15108,ALLEGHENY,-80.192604,40.521252,145416
-80.217804,40.519936,Giant Eagle 68,5990 University Blvd,,Coraopolis,PA,15108,ALLEGHENY,-80.217804,40.519936,145418
-80.054352,40.621548,CVS Pharmacy 2449,11240 Perry Hwy,,Wexford,PA,15090,ALLEGHENY,-80.054352,40.621548,145445
-79.987839,40.414371,RITE AID 269,230 Hays Ave,,Pittsburgh,PA,15210,ALLEGHENY,-79.987839,40.414371,145452
-80.090454,40.387852,Walgreens 09950,2055 Washington Pke,,Carnegie,PA,15106,ALLEGHENY,-80.090454,40.387852,145623
-79.890213,40.421558,Discount 3 Inc,1910 Monongahela Ave,,Pittsburgh,PA,15218,ALLEGHENY,-79.890213,40.421558,146695
-79.890114,40.421944,Dollar General 19281,7402 Church St,,Swissvale,PA,15218,ALLEGHENY,-79.890114,40.421944,146698
-80.01619,40.545288,GetGo 3021,7675 McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.01619,40.545288,146825
-79.99807,40.396244,Coen Markets 1231,1709 Saw Mill Run Blvd,,Pittsburgh,PA,15210,ALLEGHENY,-79.99807,40.396244,147411
-80.193504,40.544964,7-eleven Store 2701 36183A,209 Ohio River Blvd,,Sewickley,PA,15143,ALLEGHENY,-80.193504,40.544964,147423
-79.885483,40.422104,Cogo's,2003 S Braddock Ave,,Pittsburgh,PA,15218,ALLEGHENY,-79.885483,40.422104,147429
-80.099915,40.612438,Sheetz 617,2615 Nicholson Rd,,Sewickley,PA,15143,ALLEGHENY,-80.099915,40.612438,147939
-80.008751,40.529381,Walgreens 09736,4885 McKnight Rd,Ste 7,Pittsburgh,PA,15237,ALLEGHENY,-80.008751,40.529381,148671
-80.023155,40.568375,CVS 10034,611 Duncan Ave,,Pittsburgh,PA,15237,ALLEGHENY,-80.023155,40.568375,148672
-80.179947,40.539928,Rite Aid 10916,517 Beaver St,,Sewickley,PA,15143,ALLEGHENY,-80.179947,40.539928,148714
-80.004509,40.517067,Dollar Tree 5038,4714 McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.004509,40.517067,148789
-80.036118,40.540695,Cash and Carry,1021 Perry Hwy,,Pittsburgh,PA,15237,ALLEGHENY,-80.036118,40.540695,148796
-79.843445,40.330902,Mckees Mart,3111 Walnut St,,McKeesport,PA,15132,ALLEGHENY,-79.843445,40.330902,149117
-79.863747,40.345345,Gk Foodmart Inc.,1026 Walnut St,Ste 1,Mckeesport,PA,15132,ALLEGHENY,-79.863747,40.345345,149125
-79.958954,40.516953,APLUS 40226H,1020 Mount Royal Blvd,,Pittsburgh,PA,15223,ALLEGHENY,-79.958954,40.516953,149670
-80.031151,40.293461,7-eleven Store 36189A,6250 Library Rd,,Bethel Park,PA,15102,ALLEGHENY,-80.031151,40.293461,151196
-79.804138,40.540989,Rite Aid 10893,1200 Pittsburgh St,,Cheswick,PA,15024,ALLEGHENY,-79.804138,40.540989,151291
-80.032997,40.5443,Dollar General 15169,120 Three Degree Rd,Suite A,Pittsburgh,PA,15237,ALLEGHENY,-80.032997,40.5443,151343
-79.707176,40.428741,Dollar General 10875,5032 William Penn Hwy,,Monroeville,PA,15146,ALLEGHENY,-79.707176,40.428741,151699
-79.995781,40.382004,Rite Aid 10943,2501 Saw Mill Run Blvd,,Pittsburgh,PA,15234,ALLEGHENY,-79.995781,40.382004,151747
-80.008003,40.429771,MT WASHINGTON FOODLAND,125 Virginia Ave,,Mount Washington,PA,15211,ALLEGHENY,-80.008003,40.429771,151767
-79.946526,40.510918,ALDI 45,880 Butler St,Ste 2,Pittsburgh,PA,15223,ALLEGHENY,-79.946526,40.510918,152384
-79.971672,40.555573,GetGo 3489,2401 Ferguson Rd,,Allison Park,PA,15101,ALLEGHENY,-79.971672,40.555573,152402
-79.771606,40.435871,Giant Eagle 60,4010 Monroeville Blvd,,Monroeville,PA,15146,ALLEGHENY,-79.771606,40.435871,152658
-79.79483,40.43055,News Corner Store,A15 Monroeville Mall,,Monroeville,PA,15146,ALLEGHENY,-79.79483,40.43055,152666
-79.75354,40.434181,Shree Anika Inc,2700 Mosside Blvd,,Monroeville,PA,15146,ALLEGHENY,-79.75354,40.434181,152682
-79.722176,40.408699,Nabiha And Eman Llc,4411 Wm Penn Hwy,,Monroeville,PA,15146,ALLEGHENY,-79.722176,40.408699,152684
-79.786293,40.434807,Monroeville Grocery Llc,312 Mall Blvd,,Monroeville,PA,15146,ALLEGHENY,-79.786293,40.434807,152686
-79.998596,40.566422,Dollar Tree 4790,1701 Duncan Ave,Ste 10,Allison Park,PA,15101,ALLEGHENY,-79.998596,40.566422,152729
-80.023766,40.333031,Rite Aid 10906,5235 Library Rd,,Bethel Park,PA,15102,ALLEGHENY,-80.023766,40.333031,153380
-79.774239,40.438126,Sheetz 360,3954 William Penn Hwy,,Monroeville,PA,15146,ALLEGHENY,-79.774239,40.438126,154222
-80.037247,40.368843,7-Eleven Store 36139,285 Mount Lebanon Blvd,,Pittsburgh,PA,15234,ALLEGHENY,-80.037247,40.368843,154293
-80.177292,40.448399,Walmart Supercenter 2300,250 Summit Park Dr,,Pittsburgh,PA,15275,ALLEGHENY,-80.177292,40.448399,154860
-79.959183,40.514282,Getgo 3487,801 Mount Royal Blvd,,Pittsburgh,PA,15223,ALLEGHENY,-79.959183,40.514282,155364
-79.947044,40.603886,Rite Aid 10904,4960 William Flynn Hwy Ste 10,,Allison Park,PA,15101,ALLEGHENY,-79.947044,40.603886,156064
-79.998596,40.566422,Rite Aid 10905,1701 Duncan Ave,,Allison Park,PA,15101,ALLEGHENY,-79.998596,40.566422,156069
-79.880852,40.346626,Marathon,710 W 5th Ave,,Mckeesport,PA,15132,ALLEGHENY,-79.880852,40.346626,156279
-79.837517,40.278057,Citgo,314 Scenery Dr,,Elizabeth,PA,15037,ALLEGHENY,-79.837517,40.278057,156440
-80.025223,40.337273,Giant Eagle 4,5055 Library Rd,Ste 5,Bethel Park,PA,15102,ALLEGHENY,-80.025223,40.337273,156462
-80.049194,40.347183,Giant Eagle 14,7000 Oxford Dr,,Bethel Park,PA,15102,ALLEGHENY,-80.049194,40.347183,156467
-80.024467,40.327724,Getgo 3128,5381 Library Rd,,Bethel Park,PA,15102,ALLEGHENY,-80.024467,40.327724,156476
-80.021523,40.394806,Las Palmas,700 Brookline Blvd,,Pittsburgh,PA,15226,ALLEGHENY,-80.021523,40.394806,157432
-79.948013,40.511703,GLENSHAW SHOP N SAVE,917 Butler St,,Pittsburgh,PA,15223,ALLEGHENY,-79.948013,40.511703,157759
-79.959068,40.515926,Rite Aid 1944,900 Mt Royal Blvd,,Pittsburgh,PA,15223,ALLEGHENY,-79.959068,40.515926,157769
-79.892181,40.326244,The Original Hotspot,539 Monongahela Ave,,Glassport,PA,15045,ALLEGHENY,-79.892181,40.326244,157908
-80.026169,40.338581,RITE AID 4783,5100 Library Rd,,Bethel Park,PA,15102,ALLEGHENY,-80.026169,40.338581,158048
-79.972008,40.479347,APlus 40225,300 Grant Ave,,Millvale,PA,15209,ALLEGHENY,-79.972008,40.479347,158360
-79.979286,40.498802,SHALER SHOP N SAVE,1620 Babcock Blvd,,Pittsburgh,PA,15209,ALLEGHENY,-79.979286,40.498802,158362
-80.024025,40.33485,Aldi 53,5159 Library Rd,,Bethel Park,PA,15102,ALLEGHENY,-80.024025,40.33485,158532
-79.98716,40.391468,Rite Aid 10925,2150 Brownsville Rd,Ste 120,Pittsburgh,PA,15210,ALLEGHENY,-79.98716,40.391468,159979
-79.982269,40.387127,Dollar General 20881,2417 Brownsville Rd,,Pittsburgh,PA,15210,ALLEGHENY,-79.982269,40.387127,159980
-79.955254,40.442791,Forbes Street Market,3955 Forbes Ave,,Pittsburgh,PA,15260,ALLEGHENY,-79.955254,40.442791,160421
-80.011177,40.431263,Coen Markets 1239,304 Virginia Ave,,Mount Washington,PA,15211,ALLEGHENY,-80.011177,40.431263,160691
-80.021835,40.570343,Trader Joe's 624,9020 Covenant Ave,,Pittsburgh,PA,15237,ALLEGHENY,-80.021835,40.570343,160864
-80.068924,40.522621,Giant Eagle 52,132 Ben Avon Heights Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.068924,40.522621,160883
-80.038971,40.560596,Sheetz 115,8500 Perry Hwy,,Pittsburgh,PA,15237,ALLEGHENY,-80.038971,40.560596,161476
-80.010185,40.537045,Oriental Market,7300 Old McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.010185,40.537045,161478
-80.005562,40.521473,7-Eleven Store 36188,4775 Mcknight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.005562,40.521473,161487
-80.035011,40.522491,7-Eleven Store 35968J,525 Perry Hwy,,Pittsburgh,PA,15229,ALLEGHENY,-80.035011,40.522491,163439
-80.030685,40.513458,Jeet's Sunoco no,5457 Perrysville Ave,,Pittsburgh,PA,15229,ALLEGHENY,-80.030685,40.513458,163443
-79.721565,40.627026,Freeport Corner Store,2101 Freeport Rd,,Natrona Heights,PA,15065,ALLEGHENY,-79.721565,40.627026,163656
-80.039078,40.516693,DOLLARTREE 2103,1014 W View Park Dr,,Pittsburgh,PA,15229,ALLEGHENY,-80.039078,40.516693,163672
-79.846573,40.396324,APlus 7501,30 Center St,,East Pittsburgh,PA,15112,ALLEGHENY,-79.846573,40.396324,163708
-79.824158,40.462776,Giant Eagle 78,230 Rodi Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.824158,40.462776,164879
-79.817528,40.484924,Rite Aid 10946,6200 Saltsburg Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.817528,40.484924,164888
-79.843117,40.460163,GETGO  3108,10525 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.843117,40.460163,164895
-79.82666,40.463993,ALDI 54,16 Federal Dr,,Pittsburgh,PA,15235,ALLEGHENY,-79.82666,40.463993,164897
-79.810387,40.429951,Sheetz 468,3457 William Penn Hwy,,Pittsburgh,PA,15235,ALLEGHENY,-79.810387,40.429951,165477
-79.947762,40.594555,Dollar General 20044,4706 William Flynn Hwy,,Allison Park,PA,15101,ALLEGHENY,-79.947762,40.594555,165607
-79.885201,40.274044,DOLLAR GENERAL STORE  0542,352 N 2nd Ave,,Elizabeth,PA,15037,ALLEGHENY,-79.885201,40.274044,165615
-79.878311,40.27644,DECARLO FRUIT MARKET,560 McKeesport Rd,,Elizabeth,PA,15037,ALLEGHENY,-79.878311,40.27644,165618
-79.946655,40.511627,Sunoco Pittsburgh ,900 Butler St,,Pittsburgh,PA,15223,ALLEGHENY,-79.946655,40.511627,166224
-79.876122,40.278248,ELIZABETH TOWNSHIP GIANT EAGLE,800 McKeesport Rd,,Elizabeth,PA,15037,ALLEGHENY,-79.876122,40.278248,166558
-79.88633,40.272511,RITE AID 2482,300 Market St,,Elizabeth,PA,15037,ALLEGHENY,-79.88633,40.272511,166563
-80.03672,40.547703,Pines Plaza Shop-n-save 21-1325,1130 Perry Hwy,,Pittsburgh,PA,15237,ALLEGHENY,-80.03672,40.547703,168036
-80.07019,40.531303,Sheetz 610,211 Mount Nebo Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.07019,40.531303,168045
-79.923126,40.430855,Squirrel Hill Market 1,2329 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.923126,40.430855,168130
-80.018333,40.55695,Giant Eagle 67,8080 McIntyre Sq Dr,,PITTSBURGH,PA,15237,ALLEGHENY,-80.018333,40.55695,168164
-80.007042,40.528229,Target 2201,4801 McKnight Rd,Ste 3,Pittsburgh,PA,15237,ALLEGHENY,-80.007042,40.528229,168274
-80.007042,40.528229,KUHNS MARKET,4801 McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.007042,40.528229,168281
-80.036606,40.585663,Giant Eagle 45,9805 McKnight Rd,Ste 6,Pittsburgh,PA,15237,ALLEGHENY,-80.036606,40.585663,168288
-80.004654,40.517296,Big Lots 5093,4717 McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.004654,40.517296,169100
-80.011223,40.537319,Aldi 93,7221 McKnight Rd,,Ross Township,PA,15237,ALLEGHENY,-80.011223,40.537319,169108
-79.931664,40.455196,Fuel On,5724 Ellsworth Ave,,Pittsburgh,PA,15232,ALLEGHENY,-79.931664,40.455196,169174
-79.933266,40.494541,Family Dollar Store 2396,909 Main St,,Sharpsburg,PA,15215,ALLEGHENY,-79.933266,40.494541,169183
-79.842117,40.460537,CVS Pharmacy 4070,10600 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.842117,40.460537,170281
-79.947502,40.599445,CVS PHARMACY 7611,4849 William Flynn Hwy,,Allison Park,PA,15101,ALLEGHENY,-79.947502,40.599445,170293
-80.067459,40.535046,Sam's Club 6678,289 Nebo Point Dr,,Pittsburgh,PA,15237,ALLEGHENY,-80.067459,40.535046,170377
-80.028976,40.54697,Getgo 3488,5603 Babcock Blvd,,Pittsburgh,PA,15237,ALLEGHENY,-80.028976,40.54697,170383
-80.067467,40.535103,TARGET STORES 2077,288 Mt Nebo Pointe Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.067467,40.535103,170480
-80.005333,40.523308,Rite Aid 11916,4770 McKnight Rd,Ste A,Pittsburgh,PA,15237,ALLEGHENY,-80.005333,40.523308,170487
-80.036606,40.585663,Target Store 1218,9805 MCKNIGHT RD,2,Pittsburgh,PA,15237,ALLEGHENY,-80.036606,40.585663,170503
-80.18615,40.442585,Grab N Go,7261 Steubenville Pike,,Oakdale,PA,15071,ALLEGHENY,-80.18615,40.442585,170582
-80.210709,40.4394,Choice Tobacco Outlet Of Oakdale,7859 Steubenville Pike,,Oakdale,PA,15071,ALLEGHENY,-80.210709,40.4394,170870
-79.936478,40.494877,Circle K 4704201,501 N Main St,,Sharpsburg,PA,15215,ALLEGHENY,-79.936478,40.494877,171242
-80.005051,40.426968,Coen Markets 1227,20 Bailey Ave,,Pittsburgh,PA,15211,ALLEGHENY,-80.005051,40.426968,172496
-79.892082,40.325863,The Hotspot Of Glassport,601 Monongahela Ave,,Glassport,PA,15045,ALLEGHENY,-79.892082,40.325863,173537
-79.856117,40.328598,Smile Stop Llc,2615 Liberty Way,,Mckeesport,PA,15133,ALLEGHENY,-79.856117,40.328598,174926
-79.949097,40.588921,Aldi 68,4578 William Flynn Hwy,,Allison Park,PA,15101,ALLEGHENY,-79.949097,40.588921,175591
-80.238335,40.440994,"Lnc#304, Oakdale LNC#304",150 Route 30,,Oakdale,PA,15071,ALLEGHENY,-80.238335,40.440994,176547
-80.23951,40.440182,Imperial 1243,500 Market Place Dr,,Oakdale,PA,15071,ALLEGHENY,-80.23951,40.440182,176557
-80.01944,40.364918,Prashant Mini Mart,3646 Library Rd,,Pittsburgh,PA,15234,ALLEGHENY,-80.01944,40.364918,176579
-80.021362,40.36451,CIO Store 11,3739 Library Rd,,Pittsburgh,PA,15234,ALLEGHENY,-80.021362,40.36451,176582
-79.786156,40.370361,Speedway 2906,1700 Lincoln Hwy,,North Versailles,PA,15137,ALLEGHENY,-79.786156,40.370361,176811
-79.786102,40.370407,Big Lots 1140,1701 Lincoln Hwy,,North Versailles,PA,15137,ALLEGHENY,-79.786102,40.370407,176817
-79.779541,40.369694,ALDI 44,100 Aldi Dr,,North Versailles,PA,15137,ALLEGHENY,-79.779541,40.369694,176852
-80.034286,40.521915,Rite Aid 10940,513 Perry Hwy,,Pittsburgh,PA,15229,ALLEGHENY,-80.034286,40.521915,177304
-80.038673,40.51685,Giant Eagle 25,1029 W View Park Dr,Ste 2,Pittsburgh,PA,15229,ALLEGHENY,-80.038673,40.51685,177308
-79.839432,40.416763,Dollar General 10426,995 Greensburg Pike,,E Pittsburgh,PA,15112,ALLEGHENY,-79.839432,40.416763,177544
-80.00872,40.471176,Perry Market,2601 Perrysville Ave,,Pittsburgh,PA,15214,ALLEGHENY,-80.00872,40.471176,178727
-79.928818,40.422482,Kiev International Food,4223 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.928818,40.422482,180036
-79.92305,40.438061,RITE AID 274,1700 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.92305,40.438061,180043
-79.818733,40.381916,Family Dollar Store 1769,355 Lincoln Hwy,Ste 8,North Versailles,PA,15137,ALLEGHENY,-79.818733,40.381916,180331
-79.73246,40.618546,Sheetz 631,1002 California Ave,,Natrona Heights,PA,15065,ALLEGHENY,-79.73246,40.618546,180793
-79.78614,40.370461,Giant Eagle 15,1701 Lincoln Hwy,,North Versailles,PA,15137,ALLEGHENY,-79.78614,40.370461,180817
-79.729126,40.62067,Rite Aid 4419,1529 Freeport Rd,,Natrona Heights,PA,15065,ALLEGHENY,-79.729126,40.62067,181270
-80.008545,40.462399,Mercy Market LLC,6 Mercy St,,Pittsburgh,PA,15214,ALLEGHENY,-80.008545,40.462399,181435
-79.712196,40.646206,Walmart 3738,100 Highlands Mall,,Natrona Heights,PA,15065,ALLEGHENY,-79.712196,40.646206,181762
-79.78614,40.370461,DOLLAR GENERAL STORE  4384,1701 Lincoln Hwy,,N Versailles,PA,15137,ALLEGHENY,-79.78614,40.370461,182904
-80.256775,40.495975,Rite Aid 10941,1000 Airport Blvd,,Pittsburgh,PA,15231,ALLEGHENY,-80.256775,40.495975,183137
-79.78627,40.475769,PENN HILLS SHOP N SAVE,2820 Main St,,Pittsburgh,PA,15235,ALLEGHENY,-79.78627,40.475769,183273
-79.804764,40.378574,Shah Sunoco,903 Lincoln Hwy,,North Versailles,PA,15137,ALLEGHENY,-79.804764,40.378574,183535
-79.837959,40.466434,Stop N Shop,10991 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.837959,40.466434,183921
-79.710732,40.642303,Sai Sunoco,3039 Freeport Rd,,Natrona Heights,PA,15065,ALLEGHENY,-79.710732,40.642303,184095
-79.713821,40.633564,Bob Exxon,2602 Freeport Rd,,Natrona Heights,PA,15065,ALLEGHENY,-79.713821,40.633564,184099
-80.055992,40.581692,7-Eleven Store 36138,740 W Ingomar Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.055992,40.581692,184209
-80.023376,40.55751,Par Mar Store 56,8197 McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.023376,40.55751,184214
-80.013359,40.538021,DOLLARTREE 9021,7219 McKnight Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.013359,40.538021,184220
-80.045113,40.515274,Center Convience,1498 Center Ave,,Pittsburgh,PA,15229,ALLEGHENY,-80.045113,40.515274,184369
-80.018051,40.520245,ROCHESTER ROAD SHOP AND SAVE,184 Rochester Rd,,West View,PA,15229,ALLEGHENY,-80.018051,40.520245,184381
-80.083298,40.398071,Dollar Tree 5207,1061 Washington Ave,,Carnegie,PA,15106,ALLEGHENY,-80.083298,40.398071,184734
-80.021736,40.55138,BJ's Wholesale Club 387,6720 Northway Dr,,Pittsburgh,PA,15237,ALLEGHENY,-80.021736,40.55138,184794
-79.822327,40.480824,Dollar General 9350,12818 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.822327,40.480824,184800
-79.840996,40.524696,Uni-Mart,830 Allegheny River Blvd,,Oakmont,PA,15139,ALLEGHENY,-79.840996,40.524696,184801
-80.093216,40.384407,Walmart 5040,2200 Washington Pike,,Carnegie,PA,15106,ALLEGHENY,-80.093216,40.384407,185113
-80.0439,40.44598,Family Dollar 11940,1211 Chartiers Ave,,Pittsburgh,PA,15220,ALLEGHENY,-80.0439,40.44598,185488
-79.922867,40.43544,"MURRAY AVE KOSHER, INC.",1916 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.922867,40.43544,185690
-79.928902,40.422558,Giant Eagle 63,4250 Murray Ave,,Pittsburgh,PA,15217,ALLEGHENY,-79.928902,40.422558,185693
-79.865471,40.461311,Giant Eagle 69,9001 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.865471,40.461311,185918
-79.841011,40.461605,Dollar General 7878,10730 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.841011,40.461605,185923
-79.842865,40.516479,Kwik Fill 246,400 Allegheny River Blvd,,Oakmont,PA,15139,ALLEGHENY,-79.842865,40.516479,186759
-79.827293,40.465206,Penn Hills Mini Mart And  Cheap Tobacco,11632 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.827293,40.465206,186773
-80.044968,40.416752,7-eleven Inc F 36193A,999 Greentree Rd,,Pittsburgh,PA,15220,ALLEGHENY,-80.044968,40.416752,186817
-79.841866,40.461147,Family Dollar 32538,10707 Frankstown Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.841866,40.461147,186852
-79.938164,40.426895,Coen Markets 1232,4071 Beechwood Blvd,,Pittsburgh,PA,15217,ALLEGHENY,-79.938164,40.426895,187092
-79.926735,40.418995,Speedway 2902,4420 Browns Hill Rd,,Pittsburgh,PA,15217,ALLEGHENY,-79.926735,40.418995,187511
-79.842438,40.526009,Speedway 2905,303 Hulton Rd,,Oakmont,PA,15139,ALLEGHENY,-79.842438,40.526009,187842
-79.788376,40.476555,Dollar General 1126,7248 Saltsburg Rd,,Pittsburgh,PA,15235,ALLEGHENY,-79.788376,40.476555,187844
-79.817902,40.432346,Wilkins Shop N Save,3335 William Penn Hwy,,Pittsburgh,PA,15235,ALLEGHENY,-79.817902,40.432346,187848
-79.812737,40.430149,Dollar Tree 5587,3428 William Penn Hwy,,Pittsburgh,PA,15235,ALLEGHENY,-79.812737,40.430149,187849
-79.827354,40.464417,Big Lots 1478,11628 Penn Hills Dr,,Pittsburgh,PA,15235,ALLEGHENY,-79.827354,40.464417,187853
-79.785881,40.477737,Aldi 90,7350 Saltsburg Rd,,Penn Hills,PA,15235,ALLEGHENY,-79.785881,40.477737,187857
-80.015785,40.383965,DOLLAR GENERAL STORE  7045,3060 Sussex Ave,,Pittsburgh,PA,15226,ALLEGHENY,-80.015785,40.383965,188013
-80.061203,40.391975,Get Go 3130,1636 Cochran Rd,,Pittsburgh,PA,15220,ALLEGHENY,-80.061203,40.391975,188914
-79.812935,40.429108,Family Dollar 12885,3430 William Penn Hwy,,Pittsburgh,PA,15235,ALLEGHENY,-79.812935,40.429108,189263
-80.084763,40.396835,Aldi 96,1160 Washington Ave,,Carnegie,PA,15106,ALLEGHENY,-80.084763,40.396835,189331
-80.069527,40.391792,Manpsand Spice Corner,2101 Greentree Rd,Ste B119,Pittsburgh,PA,15220,ALLEGHENY,-80.069527,40.391792,190857
-79.807198,40.540886,Sunoco Cheswick,1001 Pittsburgh St,,Cheswick,PA,15024,ALLEGHENY,-79.807198,40.540886,191262
-80.084404,40.398083,Makkah One Market,1100 Washington Ave,Ste 111,Carnegie,PA,15106,ALLEGHENY,-80.084404,40.398083,191453
-79.839386,40.395203,Sherrys Family Market Retail,549 Bessemer Ave,,East Pittsburgh,PA,15112,ALLEGHENY,-79.839386,40.395203,191456
-80.040421,40.443832,The Elliotts Town Market,928 Chartiers Ave,,Pittsburgh,PA,15220,ALLEGHENY,-80.040421,40.443832,191636
-80.062347,40.392456,Giant Eagle 35,1717 Cochran Rd,,Pittsburgh,PA,15220,ALLEGHENY,-80.062347,40.392456,191717
-80.069183,40.375484,Rite Aid 10956,1121 Bower Hill Rd,,Pittsburgh,PA,15243,ALLEGHENY,-80.069183,40.375484,192276
-79.839432,40.416763,Mega Deli,995 Greensburg Pike,,East Pittsburgh,PA,15112,ALLEGHENY,-79.839432,40.416763,192277
-79.971825,40.55563,DOLLAR GENERAL STORE  7003,2412 Ferguson Rd,,Allison Park,PA,15101,ALLEGHENY,-79.971825,40.55563,193819
-79.948311,40.493336,"Roadside Distributors, Inc",188 Butler St,,Pittsburgh,PA,15223,ALLEGHENY,-79.948311,40.493336,194257
-79.814148,40.540619,Bhangal Llc,1003 Freeport Rd,,Cheswick,PA,15024,ALLEGHENY,-79.814148,40.540619,194323
-79.79892,40.541519,Sheetz 189,1505 Pittsburgh St,,Cheswick,PA,15024,ALLEGHENY,-79.79892,40.541519,194432
-80.032051,40.518433,"CIO Stores, LLC 26 26",411 Perry Hwy,,Pittsburgh,PA,15229,ALLEGHENY,-80.032051,40.518433,195003
-80.034859,40.368683,Asian Grocery,300 Mount Lebanon Blvd,Ste 15,Pittsburgh,PA,15234,ALLEGHENY,-80.034859,40.368683,195834
-79.948753,40.503883,7- Eleven - F 119,22 Grant Ave,,Pittsburgh,PA,15223,ALLEGHENY,-79.948753,40.503883,196720
-80.055283,40.581478,KUHN'S MARKET,745 W. Ingomar Road,,Ingomar,PA,15127,ALLEGHENY,-80.055283,40.581478,197839
-80.028931,40.368637,CASTLE SHANNON SHOP N SAVE,799 Castle Shannon Blvd,,Pittsburgh,PA,15234,ALLEGHENY,-80.028931,40.368637,197910
-80.032204,40.370369,Rite Aid 10942,410 Cooke Ln,,Pittsburgh,PA,15234,ALLEGHENY,-80.032204,40.370369,197920
-80.010735,40.430813,Rite Aid 4965,201 Grace St,,Pittsburgh,PA,15211,ALLEGHENY,-80.010735,40.430813,197966
-79.921265,40.49448,DOLLAR GENERAL  7673,1811 Main St,,Sharpsburg,PA,15215,ALLEGHENY,-79.921265,40.49448,198497
-79.943893,40.498882,Etna Express,421 Butler St,,Etna,PA,15223,ALLEGHENY,-79.943893,40.498882,198599
-79.946526,40.510918,Rite Aid 10938,880 BUTLER ST,,PITTSBURGH,PA,15223,ALLEGHENY,-79.946526,40.510918,198618
-79.837517,40.276772,Dollar General 17870,420 Scenery Dr,,Elizabeth,PA,15037,ALLEGHENY,-79.837517,40.276772,199117
-79.946892,40.590294,Dollar Tree 7202,2860 Wildwood Road Ext,,Allison Park,PA,15101,ALLEGHENY,-79.946892,40.590294,201127
-79.959244,40.559368,7-eleven Store 2701 36186A,3915 William Flynn Hwy,,Allison Park,PA,15101,ALLEGHENY,-79.959244,40.559368,201383
-79.971794,40.555687,Quality Foods Corp - DBA/ Kuhn's Market 5 5,2413 Ferguson Rd,,Allison Park,PA,15101,ALLEGHENY,-79.971794,40.555687,201775
-79.923134,40.414097,CVS 10767,4664 Browns Hill Rd,,Pittsburgh,PA,15217,ALLEGHENY,-79.923134,40.414097,202097
-79.878654,40.264488,GetGo 3005,1000 Hayden Blvd,,Elizabeth,PA,15037,ALLEGHENY,-79.878654,40.264488,203823
-80.008842,40.515194,Sheetz 476,3025 Babcock Blvd,,Pittsburgh,PA,15237,ALLEGHENY,-80.008842,40.515194,205589
-80.064651,40.535011,Dollar Tree 236,240 Mount Nebo Pointe Rd,,Pittsburgh,PA,15237,ALLEGHENY,-80.064651,40.535011,205590
-80.036621,40.547474,Rite Aid 10953,1130 Perry Hwy Ste 35,,Pittsburgh,PA,15237,ALLEGHENY,-80.036621,40.547474,205854
-79.900787,40.458382,Waad Mini Market,7006 Frankstown Ave,,Pittsburgh,PA,15208,ALLEGHENY,-79.900787,40.458382,206037
-79.896103,40.45752,Homewood Quick Pick,7201 Frankstown Ave,,Pittsburgh,PA,15208,ALLEGHENY,-79.896103,40.45752,206041
